CHKEY,CHtxtgrpKEY
8184212,15260709
8184212,15408881
8184212,15705223
8184213,15260710
8184213,15557053
8184213,15705224
8184220,15260714
8184221,15408886
8184318,15705271
8184319,15260757
8184320,15408929
8184338,15408936
8184338,15557108
8184339,15260765
8184339,15408937
8184339,15705279
8184419,15260800
8184420,15408972
8184420,15557144
8184421,15705315
8184460,15557161
8184538,15260858
8184538,15557201
8184538,15705372
8184539,15409030
8184539,15557202
8184545,15409033
8184546,15260862
8184546,15557205
8184546,15705376
8184547,15409034
8184547,15557206
8184547,15705377
8184631,15260901
8184631,15409073
8184632,15557245
8184632,15705416
8184633,15260902
8184633,15409074
8184634,15557246
8184635,15260903
8184635,15705417
8184636,15409075
8184636,15557247
8184636,15705418
8184662,15260915
8184663,15409087
8184664,15557259
8184735,15260948
8184747,15260954
8184747,15557297
8184747,15705468
8184750,15409127
8184750,15557299
8184750,15705470
8184816,15260986
8184816,15409158
8184816,15557330
8184817,15260987
8184817,15705501
8184970,15409229
8184971,15557401
8184974,15705573
8185003,15557414
8185003,15705585
8185039,15261090
8185040,15409262
8185059,15557444
8185060,15705615
8185061,15261101
8185061,15409273
8185079,15261109
8185079,15409281
8185079,15557453
8185080,15261110
8185080,15409282
8185080,15705624
8185081,15261111
8185081,15557454
8185081,15705625
8185082,15409283
8185082,15557455
8185082,15705626
8185083,15261112
8185083,15409284
8185083,15557456
8185084,15705627
8185136,15261137
8185136,15705651
8187164,15262095
8187164,15410267
8187164,15706609
8187165,15558439
8187165,15706610
8187166,15262096
8187167,15410268
8187167,15558440
8187168,15262097
8187168,15706611
8187169,15410269
8187170,15558441
8190377,15559979
8190378,15708150
8190379,15263636
8190380,15411808
8190381,15263637
8190381,15559980
8190381,15708151
8190382,15411809
8190383,15559981
8190384,15263638
8190384,15708152
8190385,15411810
8190386,15559982
8190386,15708153
8190387,15263639
8190387,15411811
8190387,15559983
8190388,15263640
8190388,15708154
8190389,15411812
8190389,15559984
8190389,15708155
8190390,15263641
8190390,15411813
8190390,15559985
8190560,15411877
8190561,15560049
8190561,15708220
8190562,15263706
8190562,15411878
8190562,15560050
8190759,15411953
8190759,15560125
8190759,15708296
8190760,15263782
8190761,15411954
8191542,15412238
8191542,15560410
8191542,15708581
8191543,15264067
8191543,15412239
8191544,15560411
8194380,15265402
8194387,15413576
8194390,15265405
8194391,15413577
8194391,15561749
8194394,15709921
8194407,15265413
8194407,15561756
8194407,15709927
8194411,15561758
8194413,15265416
8194413,15561759
8194413,15709930
8194414,15413588
8194418,15709932
8194419,15265418
8195737,15266002
8195737,15562345
8195737,15710516
8195738,15414174
8195738,15562346
8195738,15710517
8195770,15710530
8195771,15266016
8195772,15414188
8195773,15562360
8195773,15710531
8195774,15266017
8195775,15414189
8195776,15562361
8195777,15710532
8195778,15266018
8195778,15414190
8195779,15562362
8195780,15710533
8195781,15266019
8195781,15414191
8195782,15562363
8195782,15710534
8195783,15266020
8195784,15414192
8195784,15562364
8195786,15562365
8195787,15710536
8195788,15266022
8195789,15414194
8195790,15266023
8195790,15562366
8195790,15710537
8195810,15414201
8195811,15562373
8195812,15710544
8195813,15266030
8195814,15414202
8197370,15414933
8197371,15563105
8197515,15711336
8197516,15266822
8197516,15414994
8198314,15267121
8198314,15711635
8198315,15415293
8198316,15563465
8198317,15711636
8198318,15267122
8198449,15563515
8198450,15711686
8198451,15267172
8198452,15415344
8198453,15563516
8198454,15267173
8198454,15415345
8198454,15711687
8198455,15563517
8198456,15711688
8198457,15267174
8198458,15415346
8198459,15267175
8198459,15563518
8198459,15711689
8198460,15415347
8198461,15563519
8198462,15267176
8198462,15711690
8198463,15415348
8198463,15563520
8198464,15711691
8198465,15267177
8198466,15415349
8198466,15563521
8198467,15711692
8198468,15267178
8198469,15415350
8198469,15563522
8198470,15711693
8198471,15267179
8198472,15415351
8198472,15563523
8198472,15711694
8198473,15267180
8198476,15267181
8198477,15415353
8198478,15563525
8198479,15711696
8198480,15267182
8198481,15415354
8198486,15267184
8198486,15415356
8198487,15267185
8198487,15563528
8198487,15711699
8198488,15415357
8198489,15563529
8198490,15267186
8198490,15415358
8198490,15711700
8198491,15563530
8198492,15267187
8198492,15711701
8198493,15415359
8198493,15563531
8198493,15711702
8198496,15563532
8198497,15267189
8198497,15415361
8198497,15711703
8198498,15563533
8198500,15267190
8198500,15415362
8198500,15563534
8198501,15711705
8198502,15267191
8198502,15415363
8198503,15267192
8198503,15563535
8198503,15711706
8198504,15415364
8198504,15563536
8198505,15711707
8198506,15267193
8198506,15415365
8198506,15563537
8198507,15711708
8198511,15415367
8198511,15563539
8198512,15267196
8198512,15415368
8198512,15711710
8198513,15563540
8198514,15711711
8198515,15267197
8198516,15415369
8198516,15563541
8198517,15711712
8198518,15267198
8198518,15415370
8198518,15563542
8198519,15711713
8198520,15267199
8198521,15415371
8198522,15563543
8198523,15711714
8198524,15267200
8198524,15415372
8198524,15563544
8198525,15267201
8198525,15415373
8198525,15711715
8198526,15563545
8198527,15711716
8198528,15267202
8198531,15267203
8198532,15415375
8198533,15563547
8198533,15711718
8198534,15415376
8198534,15267204
8198535,15563548
8198536,15711719
8198537,15267205
8198538,15415377
8198538,15563549
8198539,15711720
8198540,15267206
8198540,15415378
8198540,15563550
8198540,15711721
8198541,15267207
8198541,15415379
8198541,15563551
8198542,15267208
8198542,15711722
8198543,15415380
8198543,15563552
8198543,15711723
8198544,15267209
8198554,15267213
8198554,15415385
8198554,15711727
8198555,15267214
8198555,15563557
8198555,15711728
8198556,15415386
8198557,15267215
8198557,15563558
8198557,15711729
8198558,15415387
8198558,15563559
8198558,15711730
8198559,15267216
8198559,15415388
8198559,15563560
8198560,15267217
8198560,15415389
8198560,15711731
8198561,15267218
8198561,15563561
8198561,15711732
8198565,15415391
8198566,15563563
8198567,15267220
8198567,15711734
8198568,15415392
8198568,15563564
8198568,15711735
8198571,15267222
8198574,15415395
8198574,15563567
8198575,15711738
8198576,15267224
8198577,15415396
8198577,15563568
8198577,15711739
8198578,15267225
8198579,15415397
8198580,15563569
8198581,15711740
8198582,15267226
8198583,15415398
8198584,15563570
8198585,15711741
8198592,15563572
8198593,15711743
8198594,15267229
8198595,15415401
8198595,15563573
8198596,15267230
8198596,15415402
8198596,15711744
8198599,15415403
8198602,15415404
8198602,15563576
8198602,15711747
8198603,15267233
8198604,15415405
8198604,15563577
8198605,15711748
8198606,15267234
8198607,15415406
8198607,15563578
8198608,15711749
8198610,15563579
8198611,15711750
8198612,15267236
8198613,15415408
8198614,15563580
8198615,15711751
8198616,15267237
8198616,15415409
8198616,15563581
8198617,15711752
8198618,15267238
8198618,15415410
8198618,15563582
8198619,15267239
8198619,15415411
8198619,15711753
8198620,15563583
8198620,15711754
8198621,15267240
8198621,15415412
8198630,15267245
8198630,15563588
8198630,15711759
8198631,15415417
8198632,15563589
8198633,15711760
8198634,15267246
8198636,15267247
8198636,15563590
8198636,15711761
8198638,15563591
8198639,15711762
8198650,15267252
8198650,15415424
8198650,15711766
8198651,15563596
8198651,15711767
8198652,15267253
8198652,15415425
8198652,15563597
8198653,15711768
8198654,15267254
8198655,15415426
8198655,15563598
8198656,15267255
8198656,15711769
8198657,15415427
8198657,15563599
8198657,15711770
8198658,15267256
8198658,15415428
8198659,15563600
8198674,15267264
8198675,15415436
8198676,15563608
8198677,15711779
8198678,15267265
8198678,15415437
8198678,15563609
8198679,15267266
8198679,15415438
8198679,15711780
8198680,15267267
8198680,15563610
8198680,15711781
8198681,15415439
8198682,15267268
8198682,15563611
8198682,15711782
8198683,15415440
8198684,15563612
8198685,15711783
8198686,15267269
8198686,15415441
8198687,15563613
8198688,15711784
8198689,15267270
8198690,15415442
8198690,15563614
8198691,15267271
8198691,15711785
8198692,15415443
8198693,15563615
8198694,15711786
8198695,15267272
8198696,15415444
8198697,15563616
8198698,15267273
8198698,15415445
8198698,15711787
8198699,15267274
8198699,15563617
8198699,15711788
8198700,15415446
8198701,15563618
8198701,15711789
8198702,15267275
8198703,15415447
8198703,15563619
8198703,15711790
8198704,15267276
8198704,15415448
8198704,15563620
8198706,15415449
8198707,15563621
8198708,15711792
8198709,15267278
8198709,15415450
8198709,15563622
8198710,15711793
8198711,15267279
8198711,15415451
8198711,15563623
8198712,15267280
8198712,15415452
8198712,15711794
8198713,15563624
8198714,15711795
8198715,15267281
8198715,15415453
8198716,15563625
8198716,15711796
8198717,15267282
8198717,15415454
8198717,15563626
8198718,15267283
8198718,15415455
8198718,15711797
8198719,15563627
8198720,15711798
8198721,15267284
8198722,15415456
8198723,15267285
8198723,15563628
8198723,15711799
8198724,15415457
8198724,15563629
8198725,15267286
8198725,15711800
8198726,15415458
8198726,15563630
8198726,15711801
8198727,15267287
8198731,15563632
8198732,15711803
8198733,15267289
8198733,15415461
8198733,15563633
8198734,15267290
8198734,15711804
8198735,15415462
8198736,15267291
8198736,15563634
8198736,15711805
8198737,15415463
8198737,15563635
8198738,15711806
8198739,15267292
8198740,15415464
8198763,15415473
8198763,15563645
8198763,15711816
8198764,15267302
8198765,15415474
8198766,15563646
8198767,15267303
8198767,15711817
8198768,15415475
8198769,15563647
8198770,15267304
8198770,15711818
8198771,15415476
8198771,15563648
8198771,15711819
8198772,15267305
8198772,15415477
8198772,15563649
8198772,15711820
8198773,15267306
8198774,15415478
8198774,15563650
8198774,15711821
8198775,15267307
8198776,15415479
8198777,15563651
8198778,15711822
8198779,15267308
8198780,15415480
8198781,15267309
8198781,15563652
8198781,15711823
8198782,15415481
8198782,15563653
8198783,15267310
8198783,15711824
8198784,15415482
8198784,15563654
8198784,15711825
8198785,15267311
8198786,15415483
8198787,15563655
8198788,15711826
8198789,15267312
8198789,15415484
8198789,15563656
8198790,15711827
8198791,15267313
8198791,15415485
8198792,15563657
8198792,15711828
8198793,15267314
8198794,15415486
8198795,15563658
8198796,15711829
8198797,15267315
8198797,15415487
8198797,15563659
8198798,15711830
8198799,15267316
8198800,15415488
8198801,15563660
8198802,15267317
8198802,15711831
8198803,15415489
8198804,15563661
8198805,15711832
8198806,15267318
8198806,15415490
8198807,15267319
8198807,15563662
8198807,15711833
8198808,15415491
8198809,15563663
8198810,15711834
8198811,15267320
8198812,15415492
8198812,15563664
8198813,15711835
8198814,15267321
8198815,15415493
8198815,15563665
8198816,15267322
8198816,15711836
8198817,15415494
8198818,15563666
8198819,15267323
8198819,15415495
8198819,15711837
8198820,15563667
8198821,15267324
8198821,15711838
8198822,15415496
8198822,15563668
8198822,15711839
8198823,15267325
8198824,15415497
8198825,15563669
8198826,15711840
8198827,15267326
8198827,15415498
8198827,15563670
8198828,15711841
8198829,15267327
8198830,15415499
8198830,15563671
8198830,15711842
8198831,15267328
8198832,15415500
8198833,15563672
8198834,15711843
8198835,15267329
8198835,15415501
8198835,15563673
8198836,15711844
8198837,15267330
8198838,15415502
8198838,15563674
8198838,15711845
8198839,15267331
8198839,15415503
8198839,15563675
8198840,15267332
8198840,15415504
8198840,15711846
8198841,15563676
8198842,15267333
8198842,15711847
8198843,15415505
8198844,15563677
8198844,15711848
8198845,15267334
8198846,15415506
8198846,15563678
8198846,15711849
8198847,15267335
8198847,15415507
8198848,15563679
8198849,15267336
8198849,15415508
8198849,15711850
8198850,15563680
8198851,15267337
8198851,15711851
8198852,15415509
8198853,15563681
8198854,15267338
8198854,15415510
8198854,15711852
8198855,15563682
8198856,15267339
8198856,15711853
8198857,15415511
8198858,15563683
8198859,15711854
8198860,15267340
8198860,15415512
8198861,15267341
8198861,15563684
8198861,15711855
8198862,15415513
8198863,15563685
8198863,15711856
8198864,15267342
8198865,15415514
8198865,15563686
8198865,15711857
8198866,15267343
8198867,15415515
8198868,15267344
8198868,15563687
8198868,15711858
8198869,15415516
8198870,15563688
8198871,15711859
8198872,15267345
8198873,15415517
8198874,15563689
8198875,15267346
8198875,15711860
8198876,15415518
8198877,15267347
8198877,15563690
8198877,15711861
8198878,15415519
8198879,15563691
8198880,15267348
8198880,15711862
8198881,15415520
8198882,15563692
8198883,15267349
8198883,15711863
8198884,15415521
8198884,15563693
8198885,15267350
8198885,15711864
8198886,15415522
8198886,15563694
8198887,15267351
8198887,15415523
8198887,15711865
8198888,15563695
8198888,15711866
8198889,15267352
8198890,15415524
8198891,15267353
8198891,15563696
8198891,15711867
8198892,15415525
8198893,15267354
8198893,15563697
8198893,15711868
8198894,15415526
8198895,15563698
8198896,15711869
8198897,15267355
8198898,15415527
8198899,15563699
8198899,15711870
8198900,15267356
8198901,15415528
8198902,15563700
8198903,15711871
8198904,15267357
8198905,15415529
8198905,15563701
8198905,15711872
8198906,15267358
8198907,15415530
8198907,15563702
8198907,15711873
8198908,15267359
8198909,15415531
8198910,15563703
8198910,15711874
8198911,15267360
8198911,15415532
8198912,15267361
8198912,15563704
8198912,15711875
8198913,15415533
8198913,15563705
8198914,15267362
8198914,15415534
8198914,15711876
8198915,15267363
8198915,15563706
8198915,15711877
8198916,15415535
8198917,15563707
8198918,15267364
8198918,15415536
8198918,15711878
8198919,15563708
8198919,15711879
8198920,15267365
8198921,15415537
8198922,15563709
8198922,15711880
8198923,15267366
8198923,15415538
8198923,15563710
8198924,15711881
8198925,15267367
8198925,15415539
8198926,15563711
8198926,15711882
8198927,15267368
8198928,15415540
8198929,15563712
8198929,15711883
8198930,15267369
8198930,15415541
8198931,15267370
8198931,15563713
8198931,15711884
8198932,15415542
8198933,15267371
8198933,15563714
8198933,15711885
8198934,15415543
8198934,15563715
8198935,15711886
8198936,15267372
8198936,15415544
8198937,15563716
8198937,15711887
8198938,15267373
8198939,15415545
8198939,15563717
8198940,15267374
8198940,15415546
8198940,15711888
8198941,15563718
8198941,15711889
8198942,15267375
8198943,15415547
8198943,15563719
8198944,15267376
8198944,15711890
8198945,15415548
8198946,15563720
8198947,15267377
8198947,15415549
8198947,15711891
8198948,15267378
8198948,15563721
8198948,15711892
8198949,15415550
8198950,15563722
8198951,15711893
8198952,15267379
8198952,15415551
8198952,15563723
8198953,15267380
8198953,15711894
8198954,15415552
8198954,15563724
8198954,15711895
8198955,15267381
8198955,15415553
8198955,15563725
8198956,15267382
8198956,15415554
8198956,15711896
8198957,15267383
8198957,15563726
8198957,15711897
8198958,15415555
8198958,15563727
8198959,15267384
8198959,15711898
8198960,15415556
8198960,15563728
8198960,15711899
8198961,15267385
8198961,15415557
8198961,15563729
